,headline,source,date
1794,"Rand Paul Tests Positive for Covid-19, Fueling Anxiety in the Capitol",The New York Times,2020-03-22T22:24:15+0000
1795,Soccer: U.S. Federation Shutters Youth Academy Due to COVID-19 Fallout,Reuters,2020-04-16T05:27:26+0000
1796,WHO Warns About Dangers of Premature Lifting of COVID-19 Restrictions,Reuters,2020-04-10T16:30:18+0000
1797,Draft UN Resolution Urges Global Access to COVID-19 Material,AP,2020-04-17T05:39:01+0000
1798,Fujifilm to Start Phase II Clinical Trial of Avigan for COVID-19 Patients in U.S.,Reuters,2020-04-09T05:39:17+0000
1799,UK Minister: There Is No Magic Wand to Get More COVID-19 Equipment,Reuters,2020-04-17T11:15:18+0000
1800,FBI Official Says Foreign Hackers Have Targeted COVID-19 Research,Reuters,2020-04-17T06:21:09+0000
1801,"Mexico Reports 108 COVID-19 Deaths in US, Most in New York",AP,2020-04-08T17:42:05+0000
1802,UK Minister: There Is No Magic Wand to Get More COVID-19 Equipment,Reuters,2020-04-17T11:15:18+0000
1803,Sanofi Teams Up With U.S. Firm Luminostics on Developing COVID-19 Testing App,Reuters,2020-04-16T13:03:24+0000
1804,"Vietnam Says 15,000 People Linked to COVID-19 Hotspot Tested Negative",Reuters,2020-04-09T11:33:22+0000
1805,Your Money: Make a Big Impact With Your COVID-19 Charity Dollars,Reuters,2020-04-07T15:42:38+0000
1806,'It's Covid! Stay Away!' Latin America's Health Workers Face Rising Hostility,Reuters,2020-04-15T19:15:52+0000
1807,Nautilus Expects Higher Sales as COVID-19 Drives Exercise Equipment Boom,Reuters,2020-04-08T22:48:53+0000
1808,Inmate Released Early Due to COVID-19 Accused of Killing Man,AP,2020-04-15T14:18:06+0000
1809,"Arizona to Test 250,000 First Responders, Healthcare Workers for COVID-19",Reuters,2020-04-15T01:36:26+0000
1810,US Open Tennis COVID-19 Decision by June; No Fans 'Unlikely',AP,2020-04-16T18:36:04+0000
1811,Singapore Reports 942 New COVID-19 Cases in Record Daily Jump,Reuters,2020-04-18T07:48:04+0000
1812,Vietnam Orders Workers at Samsung Display Unit to Be Quarantined After COVID-19 Case,Reuters,2020-04-13T05:18:05+0000
1813,"Taking Precautions as Coronavirus Cases, and Fears, Grow",The New York Times,2020-03-09T21:12:52+0000
1814,Medecins Sans Frontieres Plans First Canada Project as COVID-19 Threatens Homeless,Reuters,2020-04-14T22:39:07+0000
1815,UK Banks Expect to Lend More to Business as COVID-19 Crisis Deepens,Reuters,2020-04-16T08:54:11+0000
1816,Hungarian Triathlon Champion Who Works With COVID-19 Patients Baptized at Easter,Reuters,2020-04-12T12:21:04+0000
1817,Where Can Domestic Violence Victims Turn During Covid-19?,The New York Times,2020-03-23T19:00:09+0000
1818,UK Minister Gove Is Self Isolating as Family Member Has COVID-19 Symptoms,Reuters,2020-04-07T10:12:12+0000
1819,"The World Will Need More Than One COVID-19 Vaccine, GSK CEO Says",Reuters,2020-04-15T07:18:06+0000
1820,Greece Has Won a Battle Against COVID-19 but War Is Not Over: PM,Reuters,2020-04-13T18:21:08+0000
1821,Facebook to Notify Users Who Have Engaged With Harmful COVID-19 Posts,Reuters,2020-04-16T13:24:22+0000
1822,LGBT Rabbi Who Confronted AIDS Crisis Now Faces COVID-19,AP,2020-04-09T14:06:13+0000
1823,New Ventilator-Sharing Device Eases Treatment of Two COVID-19 Patients at Once,Reuters,2020-04-13T20:12:15+0000
1824,U.N. Agencies: 117 Million Children May Miss Measles Shots Due to COVID-19,Reuters,2020-04-13T23:03:10+0000
1825,"UK COVID-19 Hospital Death Toll Passes 10,000 Mark, Up 737",Reuters,2020-04-12T14:54:04+0000
1826,Turkey to Impose Fresh Lockdown Next Weekend to Halt COVID-19 Spread: Erdogan,Reuters,2020-04-13T16:12:14+0000
1827,"North Korea Testing, Quarantining for COVID-19, Still Says No Cases: WHO Representative",Reuters,2020-04-07T21:42:45+0000
1828,"One Fortunate 90-Year-Old Survived COVID-19, and Offers Hope",AP,2020-04-07T15:03:15+0000
1829,Most COVID-19 Deaths Outside Hospital Occur at Home: UK Health Minister,Reuters,2020-04-17T12:09:37+0000
1830,BoE's Bailey Orders Banks to 'Put Their Backs Into It' on COVID-19 Loans,Reuters,2020-04-17T14:30:40+0000
1831,"One Fortunate 90-Year-Old Survived COVID-19, and Offers Hope",AP,2020-04-07T15:03:15+0000
1832,South African Union Takes Government to Court Over COVID-19 Gear Shortage,Reuters,2020-04-07T17:24:46+0000
1833,Most COVID-19 Deaths Outside Hospital Occur at Home: UK Health Minister,Reuters,2020-04-17T12:09:37+0000
1834,Athletics: Italian Olympic 800 Metres Finalist Sabia Dies From COVID-19,Reuters,2020-04-08T11:00:12+0000
1835,Chicago Sky Center Stefanie Dolson Says She Got COVID-19,AP,2020-04-18T14:45:03+0000
1836,"Rate of COVID Infections in Carehomes May Be as High as 70%, Head of Four Seasons Says",Reuters,2020-04-15T14:03:36+0000
1837,Fear Meets Fortitude in Peru Hospital Hard Hit by COVID-19,AP,2020-04-18T18:03:02+0000
1838,"Judge Doubts Kansas COVID-19 Rule, Blocks It for 2 Churches",AP,2020-04-19T01:12:07+0000
1839,Two Peruvian Women Diagnosed With COVID-19 Give Birth to Healthy Babies-Doctor,Reuters,2020-04-08T01:06:17+0000
1840,Covid-19: A Look Back From 2025,The New York Times,2020-04-03T23:57:02+0000
1841,Second US Study for COVID-19 Vaccine Uses Skin-Deep Shots,AP,2020-04-08T21:09:02+0000
1842,Two Peruvian Women Diagnosed With COVID-19 Give Birth to Healthy Babies-Doctor,Reuters,2020-04-08T01:06:17+0000
1843,Appeals Court Blocks Oklahoma COVID-19-Related Abortion Ban,AP,2020-04-14T02:57:08+0000
1844,Hong Kong to Offer HK$100 Billion COVID-19 Relief Package: SCMP,Reuters,2020-04-08T07:42:10+0000
1845,"UK PM Making Very Good Progress in COVID-19 Recovery, Office Says",Reuters,2020-04-11T12:12:03+0000
1846,Your Money: Freelancers Have 'Perfect Storm' of Anxiety Because of COVID-19,Reuters,2020-04-09T15:36:09+0000
1847,"UK Is Tight on Gowns for Front Line Fighting COVID-19, Minister Says",Reuters,2020-04-17T11:15:15+0000
1848,France Reports 40% of Aircraft Carrier Group Crew Test Positive for COVID-19,Reuters,2020-04-17T13:42:25+0000
1849,What We’re Not Doing About the Coronavirus,The New York Times,2020-03-05T19:45:41+0000
1850,France Reports 40% of Aircraft Carrier Group Crew Test Positive for COVID-19,Reuters,2020-04-17T13:42:25+0000
1851,Stripe Raises $600 Million as COVID-19 Gives Fintech a Boost,Reuters,2020-04-16T19:03:36+0000
1852,"Ex-Trump Campaign Manager Manafort Seeks Home Confinement, as COVID-19 Spreads in Prisons",Reuters,2020-04-14T18:45:32+0000
1853,"'Mixed Picture' in Europe, COVID-19 Vaccine at Least 12 Months Off: WHO",Reuters,2020-04-14T10:27:13+0000
1854,Deaths From COVID-19 in UK Care Homes Is Higher Than 2%: Health Minister,Reuters,2020-04-17T10:21:09+0000
1855,New York Hospital Sends Some 'Borderline' COVID-19 Patients Home With Oxygen Monitors,Reuters,2020-04-08T22:39:45+0000
1856,"In COVID-19 World, Anti-Doping Gives In-Home Testing a Try",AP,2020-04-15T10:06:03+0000
1857,China's Revised COVID Figures Are a Bid to 'Leave No Case Undocumented': WHO,Reuters,2020-04-17T18:57:39+0000
1858,He Smiled to Comfort His COVID-19 Patient-Then He Realized His Mask Was Leaking,Reuters,2020-04-10T16:03:10+0000
1859,David Chang Isn’t Sure the Restaurant Industry Will Survive Covid-19,The New York Times,2020-03-27T17:56:55+0000
1860,Italy's Diasorin Aims to Launch COVID-19 Antibody Test by End-April,Reuters,2020-04-07T08:27:22+0000
1861,Space Scientists Use COVID-19 Lockdown as Dry Run for Mars Mission,Reuters,2020-04-14T15:30:36+0000
1862,"Britain Expands COVID-19 Testing Programme, Still More to Do: Health Minister",Reuters,2020-04-17T10:42:10+0000
1863,Faulting the U.S. Response to the Coronavirus,The New York Times,2020-03-03T18:07:25+0000
1864,"Exclusive: AirAsia, Malaysia Airlines Merger an Option as COVID-19 Hits Industry-Minister",Reuters,2020-04-17T09:21:10+0000
1865,French Aircraft Carrier Heads Home Early Due to Possible COVID-19 Cases,Reuters,2020-04-08T07:33:16+0000
1866,Ex-NY Senate Leader to Leave Prison After Getting COVID-19,AP,2020-04-15T22:21:08+0000
1867,Airbnb Warns 2020 Revenue Can Fall by Half Amid COVID-19 Hit: The Information,Reuters,2020-04-08T20:19:05+0000
1868,A Day Fighting COVID-19: U.S. Hospital Staff Share Hardest Moments on Shift,Reuters,2020-04-15T12:42:31+0000
1869,Federal Judge Orders Florida Company to Stop Peddling Bleach-Based COVID-19 'Cure',Reuters,2020-04-17T21:06:10+0000
1870,Moderna Receives $483 Million BARDA Award for COVID-19 Vaccine Development,Reuters,2020-04-16T23:27:29+0000
1871,"PM Johnson Up and Walking in COVID-19 Recovery as UK Deaths Near 9,000",Reuters,2020-04-10T08:33:07+0000
1872,New York 'Cautiously Optimistic' With First Daily Drop in ICU COVID-19 Patients,Reuters,2020-04-10T16:18:06+0000
1873,U.S. Nurses Who Can't Get Tested Fear They Are Spreading COVID-19,Reuters,2020-04-08T20:15:42+0000
1874,Japan Reports Biggest Daily Jump in COVID-19 Cases as Emergency Begins,Reuters,2020-04-08T07:45:07+0000
1875,VW Ditches Outlook After COVID-19 Hammers First-Quarter Profit,Reuters,2020-04-16T11:42:34+0000
1876,"Americans Spend Grim Easter Sunday at Home as COVID-19 Deaths Near 22,000",Reuters,2020-04-12T14:15:07+0000
1877,"Rising From Sick Beds, COVID Medics Head Back to Front Lines",AP,2020-04-10T06:39:14+0000
1878,"Warehouse Workers Risk COVID-19 to Ship Gucci Shades, Face Cream, Sofas",Reuters,2020-04-11T17:06:07+0000
1879,"G20 Finance Ministers, Central Bank Governors Hold Virtual Meeting to Address COVID-19 Challenges",Reuters,2020-04-15T11:39:45+0000
1880,FDA Cautions Slower Drug Review Activity Due to Reallocation of Staff to COVID-19,Reuters,2020-04-16T22:18:40+0000
1881,"G20 Finance Ministers, Central Bank Governors Hold Virtual Meeting to Address COVID-19 Challenges",Reuters,2020-04-15T11:39:45+0000
1882,"From Fine to Flailing-Rapid Health Declines in COVID-19 Patients Jar Doctors, Nurses",Reuters,2020-04-08T21:06:54+0000
1883,Greek to Issue 7-Year Bond to Shield Economy From COVID-19 Impact: Minister,Reuters,2020-04-14T19:48:34+0000
1884,More Than Two Million COVID-19 Cases Now Reported Worldwide: Reuters Tally,Reuters,2020-04-15T15:18:34+0000
1885,Nevada Town Fights Plan to Fix Century-Old Canal Amid COVID,AP,2020-04-14T18:57:07+0000
1886,"Canadian Manufacturing Sales Edge Up 0.5% in February Despite Rail Blockades, COVID-19",Reuters,2020-04-16T14:06:41+0000
1887,"Responding to Coronavirus, in the U.S. and Asia",The New York Times,2020-02-28T18:23:01+0000
1888,"Boeing Supplier Furloughs 2,300 Employees on Closure of Boeing Facilities Amid COVID-19",Reuters,2020-04-11T04:24:07+0000
1889,"Singapore Reports 623 New COVID-19 Cases Taking Total Infections to 5,050",Reuters,2020-04-17T10:51:02+0000
1890,"Boeing Supplier Furloughs 2,300 Employees on Closure of Boeing Facilities Amid COVID-19",Reuters,2020-04-11T04:24:07+0000
1891,"Covid-19 Has Closed Stores, but Snake Oil Is Still for Sale",The New York Times,2020-03-31T10:13:21+0000
1892,People Are Dying. But What About My Basketball Tournament?,The New York Times,2020-03-19T13:00:03+0000
1893,Almost Half of French Aircraft Carrier Crew Test Positive for COVID-19: Minister,Reuters,2020-04-17T14:33:34+0000
1894,Teams Could Shut Down Due to COVID-19 Crisis Says Ineos Boss Brailsford,Reuters,2020-04-17T11:36:16+0000
1895,"Boeing Supplier Furloughs 2,300 Employees on Closure of Boeing Facilities Amid COVID-19",Reuters,2020-04-11T01:54:06+0000
1896,"Special Report: Doctors Embrace Drug Touted by Trump for COVID-19, Without Hard Evidence It Works",Reuters,2020-04-07T18:43:05+0000
1897,"The Best-Case Outcome for the Coronavirus, and the Worst",The New York Times,2020-03-20T09:00:35+0000
1898,"UK Faces 'Extremely Large' Hit From COVID-19, BoE's Tenreyro Warns",Reuters,2020-04-16T14:54:35+0000
1899,Singapore Mulls Placing Workers Who Recover From COVID-19 on Cruise Ships,Reuters,2020-04-17T05:54:05+0000
1900,Singapore Mulls Placing Workers Who Recover From COVID-19 on Cruise Ships,Reuters,2020-04-17T05:54:05+0000
1901,Jack Dorsey Pledges $1 Billion of His Square Stake for COVID-19 Relief Efforts,Reuters,2020-04-07T21:45:54+0000
1902,Canada Loses 1.01 Million Jobs in March as COVID-19 Pounds Labor Market,Reuters,2020-04-09T13:18:13+0000
1903,Hard to Say Why COVID-19 Cases Not Levelling Off at Same Rate Across Britain: Science Adviser,Reuters,2020-04-15T19:15:40+0000
1904,Explainer: How the EU Can Finance Economic Recovery After the COVID-19 Pandemic,Reuters,2020-04-15T17:09:36+0000
1905,"Protective Gear, Cellphone, Video Chats: How America's Clergy Minister to COVID-19 Patients",Reuters,2020-04-18T12:09:06+0000
1906,"UK PM Johnson Able to Do Short Walks, Thanks Medical Staff for COVID-19 Care",Reuters,2020-04-10T16:15:07+0000
1907,UK Tells Doctors to Treat COVID-19 Patients Without Full-Length Gowns Due to Shortage: Report,Reuters,2020-04-17T18:06:25+0000
1908,There’s a Giant Hole in Pelosi’s Coronavirus Bill,The New York Times,2020-03-14T17:09:35+0000
1909,"Factbox: RBI Cuts Reverse Repo Rate, Takes More Steps to Tackle COVID-19 Impact",Reuters,2020-04-17T11:30:16+0000
1910,Why the Coronavirus Is So Much Worse Than Sept. 11,The New York Times,2020-03-17T22:57:48+0000
1911,"Abbott Launches COVID-19 Antibody Test, Plans 20 Million Tests Per Month by June",Reuters,2020-04-15T14:03:47+0000
1912,Another Thing to Fear Out There: Coronavirus Scammers,The New York Times,2020-04-05T09:00:10+0000
1913,Factbox: Canada Offers C$2.5 Billion for Hard-Hit Energy Sector as Part of COVID-19 Stimulus,Reuters,2020-04-17T19:03:49+0000
1914,"At the Top of the Covid-19 Curve, How Do Hospitals Decide Who Gets Treatment?",The New York Times,2020-03-31T21:11:35+0000
1915,Covid-19’s Economic Pain Is Universal. But Relief? Depends on Where You Live,The New York Times,2020-03-23T14:47:57+0000
1916,Coronavirus Testing Website Goes Live and Quickly Hits Capacity,The New York Times,2020-03-16T17:48:52+0000
1917,"Trapped at Sea by Covid-19 Lockdowns, Crew Members Plead for Help",The New York Times,2020-03-25T14:46:12+0000
1918,The Lost Month: How a Failure to Test Blinded the U.S. to Covid-19,The New York Times,2020-03-28T17:29:20+0000
1919,How Are You Feeling? Surveys Aim to Detect Covid-19 Hot Spots Early,The New York Times,2020-04-01T16:37:11+0000
1920,Does Covid-19 Hit Women and Men Differently? U.S. Isn’t Keeping Track,The New York Times,2020-04-03T13:42:06+0000
1921,What if I Can’t Pay My Rent Now?,The New York Times,2020-03-25T19:41:59+0000
1922,RBI Says Coronavirus Has 'Drastically Altered' India's Growth Outlook,Reuters,2020-04-09T07:18:15+0000
1923,Singapore Confirms 142 New Coronavirus Infections in Biggest Daily Jump,Reuters,2020-04-08T12:45:16+0000
1924,USTA to Oversee $50 Million Commitment to Tennis Amid COVD-19,Reuters,2020-04-16T08:18:11+0000
1925,China Trial of Gilead's Potential Coronavirus Treatment Suspended,Reuters,2020-04-15T15:15:53+0000
1926,We Can Safely Restart the Economy in June. Here’s How.,The New York Times,2020-03-28T15:00:07+0000
1927,"Moscow, in U-Turn, to Assume All Pneumonia Patients May Have Coronavirus",Reuters,2020-04-09T17:42:39+0000
1928,"Reasons for Hope: The Drugs, Tests and Tactics That May Conquer Coronavirus",Reuters,2020-04-13T20:00:11+0000
1929,"Britain Trying to Get Money Back for Unreliable Antibody Tests, Official Says",Reuters,2020-04-08T15:42:35+0000
1930,"Britain Trying to Get Money Back for Unreliable Antibody Tests, Official Says",Reuters,2020-04-08T15:42:35+0000
1931,"Reasons for Hope: The Drugs, Tests and Tactics That May Conquer Coronavirus",Reuters,2020-04-17T16:15:31+0000
1932,"Pfizer Clinches Coronavirus Vaccine Deal, Sees Potential in Antiviral Treatment",Reuters,2020-04-09T10:54:13+0000
1933,Judge: Alabama Can't Prohibit Abortion During Pandemic,AP,2020-04-13T01:33:05+0000
1934,Seven Important Things to Know About Coronaviruses,The New York Times,2020-03-20T19:00:11+0000
1935,CDC Removes Unusual Guidance to Doctors About Drug Favored by Trump,Reuters,2020-04-07T21:42:40+0000
1936,Seattle-Area Nursing Home Hit With Wrongful Death Lawsuit Over Coronavirus Death,Reuters,2020-04-11T01:09:04+0000
1937,"UN Urges Governments to Tackle Recession, Scrap Debt Payment",AP,2020-04-10T04:15:03+0000
1938,U.S. Immigration Agency Targets Coronavirus-Related Fraud,Reuters,2020-04-15T23:03:56+0000
1939,Coronavirus Drug Hopefuls Are Cheap to Make but May Be in Short Supply,Reuters,2020-04-10T09:18:07+0000
1940,Fed Can Help Save Lives by Targeting GDP Growth: Dallas Fed Adviser,Reuters,2020-04-16T14:51:37+0000
1941,AstraZeneca to Test Impact of Cancer Drug Calquence on Coronavirus Patients,Reuters,2020-04-14T06:51:03+0000
1942,South Korea's New Coronavirus Cases Fall to Single Digits for First Time in Two Months,Reuters,2020-04-19T01:30:05+0000
1943,Investors Await Data on Coronavirus Drugs as Market Rally Builds,Reuters,2020-04-07T20:18:33+0000
1944,"Europe Coronavirus Cases Reach Almost 1 Million, Coming Weeks 'Critical': WHO",Reuters,2020-04-16T09:57:09+0000
1945,"Gates Ups Pandemic Funds to $250 Million, Says Trump WHO Move Makes 'No Sense'",Reuters,2020-04-16T02:27:39+0000
1946,Endurance Event Organisers to Be Given Guidelines on Outbreak Prevention,Reuters,2020-04-17T11:54:30+0000
1947,Britain Launches Coronavirus Vaccine Taskforce,Reuters,2020-04-17T17:09:35+0000
1948,French Nursing Home Learns Costly Lessons on Containing Coronavirus,Reuters,2020-04-17T16:15:32+0000
1949,Trump: British Prime Minister Johnson 'Seems to Be Doing Better',Reuters,2020-04-08T22:48:55+0000
1950,Trump: British Prime Minister Johnson 'Seems to Be Doing Better',Reuters,2020-04-08T22:48:55+0000
